ride_id,rider_id,driver_id,ride_date,pickup_location,drop_location,distance_km,ride_status,pickup_time,dropoff_time
686,51,356,2025-08-24 18:51:18,"Madhapur, Hyderabad","Kukatpally, Hyderabad",3.63,Completed,2025-08-25 13:29:18,2025-08-25 13:39:18.000
687,315,160,2025-08-29 04:00:17,"Juhu, Mumbai","Colaba, Mumbai",22.5,Completed,2025-08-29 23:52:17,2025-08-30 00:37:17.000
688,366,100,2025-03-11 02:01:33,"Jayanagar, Bangalore","Whitefield, Bangalore",24.29,Completed,2025-03-11 10:30:33,2025-03-11 11:19:07.800
689,430,152,2025-03-21 09:15:58,"Ameerpet, Hyderabad","Madhapur, Hyderabad",17.73,Completed,2025-03-21 09:38:58,2025-03-21 10:14:25.600
690,195,57,2025-07-04 08:10:49,"Ameerpet, Hyderabad","Kukatpally, Hyderabad",18.57,Completed,2025-07-04 16:58:49,2025-07-04 17:35:57.400
691,7,308,2025-06-19 12:30:59,"Hinjewadi, Pune","Hadapsar, Pune",17.3,Cancelled,2025-06-20 04:20:59,2025-06-20 04:55:35.000
692,219,57,2025-12-24 09:17:34,"Saket, Delhi","Dwarka, Delhi",3.33,Cancelled,2025-12-24 20:15:34,2025-12-24 20:25:34.000
693,538,325,2025-03-14 02:36:40,"Viman Nagar, Pune","Hinjewadi, Pune",6.15,Completed,2025-03-14 08:40:40,2025-03-14 08:52:58.000
694,339,84,2025-03-01 15:05:57,"Jayanagar, Bangalore","Koramangala, Bangalore",6.7,Completed,2025-03-02 10:55:57,2025-03-02 11:09:21.000
695,170,306,2025-06-26 03:49:53,"Secunderabad, Hyderabad","Ameerpet, Hyderabad",11.02,Completed,2025-06-26 22:27:53,2025-06-26 22:49:55.400
696,46,3,2025-03-13 08:53:16,"Andheri, Mumbai","Colaba, Mumbai",3.92,Cancelled,2025-03-14 03:47:16,2025-03-14 03:57:16.000
697,35,98,2025-09-20 03:50:48,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",6.77,Completed,2025-09-20 11:21:48,2025-09-20 11:35:20.400
698,429,210,2025-10-02 06:48:50,"Vasant Kunj, Delhi","Lajpat Nagar, Delhi",5.24,Cancelled,2025-10-02 22:55:50,2025-10-02 23:06:18.800
699,106,3,2025-12-28 16:48:43,"Dwarka, Delhi","Vasant Kunj, Delhi",15.43,Completed,2025-12-28 21:43:43,2025-12-28 22:14:34.600
700,5,80,2025-09-14 03:42:52,"Jayanagar, Bangalore","Yelahanka, Bangalore",10.68,Completed,2025-09-14 15:47:52,2025-09-14 16:09:13.600
701,157,163,2026-01-02 22:50:26,"Madhapur, Hyderabad","Kukatpally, Hyderabad",1.39,Completed,2026-01-03 08:29:26,2026-01-03 08:39:26.000
702,347,312,2026-01-28 04:31:17,"Yelahanka, Bangalore","Koramangala, Bangalore",7.52,Completed,2026-01-28 11:50:17,2026-01-28 12:05:19.400
703,290,66,2026-01-29 13:26:38,"Karol Bagh, Delhi","Saket, Delhi",7.72,Completed,2026-01-30 07:11:38,2026-01-30 07:27:04.400
704,570,285,2025-03-18 13:50:14,"Ghatkopar, Mumbai","Dadar, Mumbai",23.47,Completed,2025-03-19 12:15:14,2025-03-19 13:02:10.400
705,408,5,2025-11-21 16:39:23,"Hinjewadi, Pune","Hadapsar, Pune",12.11,Completed,2025-11-22 02:35:23,2025-11-22 02:59:36.200
706,172,245,2025-09-23 02:08:12,"Saket, Delhi","Lajpat Nagar, Delhi",18.92,Completed,2025-09-23 07:38:12,2025-09-23 08:16:02.400
707,511,234,2025-03-08 01:28:41,"Hinjewadi, Pune","Shivajinagar, Pune",2.59,Completed,2025-03-08 11:35:41,2025-03-08 11:45:41.000
708,377,285,2025-08-03 17:36:49,"Rajouri Garden, Delhi","Dwarka, Delhi",20.25,Completed,2025-08-04 04:51:49,2025-08-04 05:32:19.000
709,318,37,2026-01-13 15:32:01,"Yelahanka, Bangalore","Whitefield, Bangalore",18.16,Completed,2026-01-13 18:25:01,2026-01-13 19:01:20.200
710,223,122,2025-03-02 17:44:10,"Indiranagar, Bangalore","Koramangala, Bangalore",12.79,Completed,2025-03-03 14:41:10,2025-03-03 15:06:44.800
711,384,11,2025-06-11 08:20:25,"Whitefield, Bangalore","Yelahanka, Bangalore",20.87,Cancelled,2025-06-11 15:06:25,2025-06-11 15:48:09.400
712,561,257,2026-01-08 19:11:08,"Viman Nagar, Pune","Koregaon Park, Pune",5.52,Completed,2026-01-09 16:35:08,2026-01-09 16:46:10.400
713,450,18,2025-09-22 10:46:58,"Hitech City, Hyderabad","Secunderabad, Hyderabad",20.13,Completed,2025-09-23 04:12:58,2025-09-23 04:53:13.600
714,398,239,2025-11-04 13:08:52,"Dadar, Mumbai","Powai, Mumbai",9.91,Completed,2025-11-05 06:03:52,2025-11-05 06:23:41.200
715,412,361,2025-04-09 11:42:20,"Koregaon Park, Pune","Aundh, Pune",12.75,Completed,2025-04-10 11:24:20,2025-04-10 11:49:50.000
716,267,369,2025-08-26 00:22:32,"Powai, Mumbai","Ghatkopar, Mumbai",4.11,Completed,2025-08-26 07:10:32,2025-08-26 07:20:32.000
717,530,76,2025-06-29 11:19:30,"Dadar, Mumbai","Ghatkopar, Mumbai",16.49,Completed,2025-06-29 17:17:30,2025-06-29 17:50:28.800
718,412,224,2025-06-02 04:15:02,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",8.64,Completed,2025-06-02 13:35:02,2025-06-02 13:52:18.800
719,460,152,2025-05-13 00:52:52,"Juhu, Mumbai","Dadar, Mumbai",12.52,Cancelled,2025-05-13 13:28:52,2025-05-13 13:53:54.400
720,232,281,2025-10-17 01:17:36,"Aundh, Pune","Kalyani Nagar, Pune",4.22,Completed,2025-10-17 10:29:36,2025-10-17 10:39:36.000
721,512,123,2026-01-19 06:23:31,"Koramangala, Bangalore","Whitefield, Bangalore",20.13,Cancelled,2026-01-19 16:16:31,2026-01-19 16:56:46.600
722,188,106,2025-05-05 16:46:11,"Hitech City, Hyderabad","Gachibowli, Hyderabad",12.77,Completed,2025-05-06 15:13:11,2025-05-06 15:38:43.400
723,535,225,2025-04-08 20:23:39,"Aundh, Pune","Viman Nagar, Pune",10.27,Completed,2025-04-09 09:37:39,2025-04-09 09:58:11.400
724,388,93,2025-04-22 17:37:26,"Andheri, Mumbai","Powai, Mumbai",17.06,Completed,2025-04-23 16:14:26,2025-04-23 16:48:33.200
725,128,43,2025-07-04 19:12:38,"Juhu, Mumbai","Bandra, Mumbai",10.3,Completed,2025-07-05 18:50:38,2025-07-05 19:11:14.000
726,246,366,2025-05-15 16:32:13,"Viman Nagar, Pune","Kalyani Nagar, Pune",20.69,Completed,2025-05-16 00:42:13,2025-05-16 01:23:35.800
727,87,378,2025-04-24 10:48:54,"Shivajinagar, Pune","Hadapsar, Pune",2.27,Completed,2025-04-25 01:59:54,2025-04-25 02:09:54.000
728,266,51,2025-03-23 06:14:57,"Dadar, Mumbai","Juhu, Mumbai",4.71,Completed,2025-03-23 07:22:57,2025-03-23 07:32:57.000
729,364,393,2026-02-11 22:26:54,"Karol Bagh, Delhi","Vasant Kunj, Delhi",4.3,Completed,2026-02-11 22:48:54,2026-02-11 22:58:54.000
730,347,106,2025-05-02 19:31:04,"Dadar, Mumbai","Andheri, Mumbai",21.53,Completed,2025-05-02 20:22:04,2025-05-02 21:05:07.600
731,170,175,2025-06-23 15:44:52,"Jayanagar, Bangalore","Whitefield, Bangalore",21.25,Completed,2025-06-24 00:03:52,2025-06-24 00:46:22.000
732,315,223,2025-05-16 07:52:12,"Ameerpet, Hyderabad","Kukatpally, Hyderabad",8.15,Cancelled,2025-05-17 04:42:12,2025-05-17 04:58:30.000
733,135,346,2026-01-11 10:15:39,"Gachibowli, Hyderabad","Madhapur, Hyderabad",1.04,Cancelled,2026-01-11 22:42:39,2026-01-11 22:52:39.000
734,53,36,2025-06-18 14:12:19,"Juhu, Mumbai","Colaba, Mumbai",6.93,Completed,2025-06-18 18:06:19,2025-06-18 18:20:10.600
735,406,226,2025-11-19 15:41:13,"Connaught Place, Delhi","Lajpat Nagar, Delhi",6.27,Completed,2025-11-19 19:53:13,2025-11-19 20:05:45.400
736,560,291,2025-10-04 11:56:05,"Aundh, Pune","Koregaon Park, Pune",5.84,Completed,2025-10-05 11:36:05,2025-10-05 11:47:45.800
737,492,257,2025-10-23 08:33:54,"Kalyani Nagar, Pune","Koregaon Park, Pune",11.29,Completed,2025-10-24 01:38:54,2025-10-24 02:01:28.800
738,161,28,2025-07-30 07:27:08,"Viman Nagar, Pune","Koregaon Park, Pune",18.22,Completed,2025-07-30 09:28:08,2025-07-30 10:04:34.400
739,269,19,2026-01-20 14:58:39,"Koramangala, Bangalore","Jayanagar, Bangalore",23.87,Completed,2026-01-20 20:30:39,2026-01-20 21:18:23.400
740,232,17,2025-07-11 08:21:14,"Kalyani Nagar, Pune","Hinjewadi, Pune",12.37,Cancelled,2025-07-11 21:46:14,2025-07-11 22:10:58.400
741,13,71,2025-08-15 05:38:53,"Viman Nagar, Pune","Kalyani Nagar, Pune",9.18,Completed,2025-08-15 05:48:53,2025-08-15 06:07:14.600
742,431,181,2025-04-27 07:23:55,"Aundh, Pune","Shivajinagar, Pune",12.86,Completed,2025-04-28 00:52:55,2025-04-28 01:18:38.200
743,568,98,2026-01-24 09:04:29,"Bandra, Mumbai","Colaba, Mumbai",9.98,Completed,2026-01-24 09:05:29,2026-01-24 09:25:26.600
744,320,96,2025-11-17 03:17:43,"Kukatpally, Hyderabad","Secunderabad, Hyderabad",4.75,Cancelled,2025-11-17 19:10:43,2025-11-17 19:20:43.000
745,485,116,2025-11-04 11:20:02,"Connaught Place, Delhi","Vasant Kunj, Delhi",10.35,Completed,2025-11-05 09:47:02,2025-11-05 10:07:44.000
746,338,363,2025-06-30 08:00:17,"Banjara Hills, Hyderabad","Hitech City, Hyderabad",9.57,Cancelled,2025-06-30 11:08:17,2025-06-30 11:27:25.400
747,133,293,2025-03-09 17:32:42,"Jayanagar, Bangalore","Koramangala, Bangalore",23.47,Completed,2025-03-10 01:21:42,2025-03-10 02:08:38.400
748,207,382,2025-03-23 07:38:26,"Lajpat Nagar, Delhi","Rajouri Garden, Delhi",19.1,Completed,2025-03-24 04:29:26,2025-03-24 05:07:38.000
749,600,320,2026-02-26 05:01:44,"Ghatkopar, Mumbai","Juhu, Mumbai",17.36,Completed,2026-02-26 10:34:44,2026-02-26 11:09:27.200
750,178,390,2025-09-07 18:31:49,"Gachibowli, Hyderabad","Ameerpet, Hyderabad",8.44,Completed,2025-09-08 11:50:49,2025-09-08 12:07:41.800
751,521,29,2025-05-02 18:17:13,"Aundh, Pune","Hadapsar, Pune",16.4,Completed,2025-05-03 17:03:13,2025-05-03 17:36:01.000
752,393,208,2025-03-22 13:26:34,"Karol Bagh, Delhi","Lajpat Nagar, Delhi",3.81,Cancelled,2025-03-22 23:15:34,2025-03-22 23:25:34.000
753,203,243,2025-05-18 18:02:22,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",5.69,Completed,2025-05-18 22:05:22,2025-05-18 22:16:44.800
754,555,397,2025-08-16 02:30:23,"Dadar, Mumbai","Andheri, Mumbai",13.88,Completed,2025-08-16 17:50:23,2025-08-16 18:18:08.600
755,158,377,2025-09-22 15:56:25,"Hadapsar, Pune","Kalyani Nagar, Pune",14.23,Completed,2025-09-22 17:57:25,2025-09-22 18:25:52.600
756,177,158,2025-08-21 00:18:28,"Powai, Mumbai","Bandra, Mumbai",3.43,Completed,2025-08-21 06:08:28,2025-08-21 06:18:28.000
757,76,7,2025-06-27 01:08:14,"Rajouri Garden, Delhi","Vasant Kunj, Delhi",6.72,Completed,2025-06-27 09:03:14,2025-06-27 09:16:40.400
758,97,356,2025-11-04 01:04:26,"Saket, Delhi","Connaught Place, Delhi",11.59,Completed,2025-11-04 04:23:26,2025-11-04 04:46:36.800
759,117,61,2025-04-14 22:08:27,"Ghatkopar, Mumbai","Dadar, Mumbai",10.57,Completed,2025-04-15 07:35:27,2025-04-15 07:56:35.400
760,194,367,2025-06-20 09:08:17,"Dwarka, Delhi","Vasant Kunj, Delhi",13.76,Completed,2025-06-20 18:40:17,2025-06-20 19:07:48.200
761,138,180,2025-11-14 05:09:19,"Shivajinagar, Pune","Hadapsar, Pune",15.95,Completed,2025-11-14 16:33:19,2025-11-14 17:05:13.000
762,516,24,2025-08-28 19:40:59,"Aundh, Pune","Kalyani Nagar, Pune",2.51,Cancelled,2025-08-29 13:46:59,2025-08-29 13:56:59.000
763,226,155,2025-03-12 03:06:36,"Powai, Mumbai","Dadar, Mumbai",6.74,Completed,2025-03-12 22:15:36,2025-03-12 22:29:04.800
764,469,243,2026-01-13 13:23:10,"Hitech City, Hyderabad","Banjara Hills, Hyderabad",23.98,Completed,2026-01-13 18:02:10,2026-01-13 18:50:07.600
765,405,88,2025-06-05 08:47:15,"Kalyani Nagar, Pune","Shivajinagar, Pune",9.51,Completed,2025-06-05 21:25:15,2025-06-05 21:44:16.200
766,292,236,2025-04-02 20:35:42,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",11.88,Completed,2025-04-03 20:25:42,2025-04-03 20:49:27.600
767,519,365,2025-08-30 12:03:57,"Gachibowli, Hyderabad","Kukatpally, Hyderabad",12.7,Completed,2025-08-31 11:33:57,2025-08-31 11:59:21.000
768,375,274,2025-10-17 07:11:22,"Colaba, Mumbai","Juhu, Mumbai",17.08,Completed,2025-10-17 20:06:22,2025-10-17 20:40:31.600
769,356,62,2025-09-08 18:39:53,"Ameerpet, Hyderabad","Madhapur, Hyderabad",22.48,Completed,2025-09-09 15:50:53,2025-09-09 16:35:50.600
770,402,73,2025-08-20 06:46:04,"Whitefield, Bangalore","Indiranagar, Bangalore",6.99,Completed,2025-08-20 18:49:04,2025-08-20 19:03:02.800
771,288,346,2025-06-14 00:31:23,"Hinjewadi, Pune","Viman Nagar, Pune",24.65,Cancelled,2025-06-14 08:20:23,2025-06-14 09:09:41.000
772,493,335,2025-11-12 11:39:09,"Hitech City, Hyderabad","Madhapur, Hyderabad",24.6,Cancelled,2025-11-12 20:05:09,2025-11-12 20:54:21.000
773,176,331,2025-10-23 11:40:19,"Whitefield, Bangalore","Hebbal, Bangalore",12.22,Cancelled,2025-10-23 12:11:19,2025-10-23 12:35:45.400
774,314,15,2025-04-18 22:00:42,"Viman Nagar, Pune","Hadapsar, Pune",14.89,Cancelled,2025-04-18 23:01:42,2025-04-18 23:31:28.800
775,124,57,2025-10-08 23:17:48,"Rajouri Garden, Delhi","Lajpat Nagar, Delhi",9.41,Cancelled,2025-10-09 00:33:48,2025-10-09 00:52:37.200
776,129,271,2025-05-24 02:27:21,"Aundh, Pune","Viman Nagar, Pune",12.94,Completed,2025-05-24 11:54:21,2025-05-24 12:20:13.800
777,15,271,2026-01-18 12:02:14,"Viman Nagar, Pune","Shivajinagar, Pune",19.1,Completed,2026-01-18 22:21:14,2026-01-18 22:59:26.000
778,402,258,2025-07-19 22:22:29,"Powai, Mumbai","Andheri, Mumbai",21.73,Completed,2025-07-20 00:50:29,2025-07-20 01:33:56.600
779,440,80,2025-04-05 02:15:43,"Hinjewadi, Pune","Hadapsar, Pune",9.66,Completed,2025-04-05 02:38:43,2025-04-05 02:58:02.200
780,57,252,2025-11-05 10:53:51,"Yelahanka, Bangalore","Koramangala, Bangalore",23.33,Cancelled,2025-11-05 21:02:51,2025-11-05 21:49:30.600
781,217,396,2026-02-27 19:28:35,"Ameerpet, Hyderabad","Hitech City, Hyderabad",9.69,Cancelled,2026-02-28 13:48:35,2026-02-28 14:07:57.800
782,156,280,2026-02-05 09:40:33,"Hadapsar, Pune","Viman Nagar, Pune",10.59,Completed,2026-02-05 18:45:33,2026-02-05 19:06:43.800
783,133,256,2025-10-04 18:00:13,"Banjara Hills, Hyderabad","Madhapur, Hyderabad",23.69,Completed,2025-10-05 11:02:13,2025-10-05 11:49:35.800
784,6,139,2025-06-19 05:27:45,"Bandra, Mumbai","Juhu, Mumbai",13.55,Completed,2025-06-19 12:52:45,2025-06-19 13:19:51.000
785,421,154,2025-03-18 21:04:37,"Ameerpet, Hyderabad","Banjara Hills, Hyderabad",5.68,Completed,2025-03-19 08:16:37,2025-03-19 08:27:58.600
786,258,312,2025-06-30 23:36:52,"Colaba, Mumbai","Ghatkopar, Mumbai",21.07,Completed,2025-07-01 19:25:52,2025-07-01 20:08:00.400
787,178,128,2025-07-21 14:56:17,"Kalyani Nagar, Pune","Koregaon Park, Pune",5.38,Cancelled,2025-07-22 08:01:17,2025-07-22 08:12:02.600
788,258,382,2025-05-12 16:40:38,"Madhapur, Hyderabad","Gachibowli, Hyderabad",9.02,Completed,2025-05-13 00:40:38,2025-05-13 00:58:40.400
789,216,300,2025-03-18 23:57:42,"Vasant Kunj, Delhi","Saket, Delhi",10.03,Completed,2025-03-19 08:43:42,2025-03-19 09:03:45.600
790,359,280,2025-11-12 05:20:04,"Ghatkopar, Mumbai","Powai, Mumbai",16.77,Completed,2025-11-12 06:04:04,2025-11-12 06:37:36.400
791,458,94,2025-04-16 17:04:45,"Dadar, Mumbai","Ghatkopar, Mumbai",19.24,Completed,2025-04-17 15:14:45,2025-04-17 15:53:13.800
792,492,49,2025-05-13 03:14:19,"Koramangala, Bangalore","Indiranagar, Bangalore",11.24,Completed,2025-05-13 23:22:19,2025-05-13 23:44:47.800
793,563,93,2025-11-06 03:53:44,"Bandra, Mumbai","Powai, Mumbai",16.29,Cancelled,2025-11-06 15:58:44,2025-11-06 16:31:18.800
794,382,363,2025-10-03 13:08:46,"Madhapur, Hyderabad","Ameerpet, Hyderabad",22.22,Cancelled,2025-10-03 14:37:46,2025-10-03 15:22:12.400
795,303,269,2025-03-09 05:14:27,"Whitefield, Bangalore","Jayanagar, Bangalore",22.3,Cancelled,2025-03-09 17:03:27,2025-03-09 17:48:03.000
796,477,144,2026-01-18 09:04:12,"Bandra, Mumbai","Colaba, Mumbai",2.38,Completed,2026-01-19 04:53:12,2026-01-19 05:03:12.000
797,172,242,2025-05-19 05:51:51,"Jayanagar, Bangalore","Indiranagar, Bangalore",23.77,Cancelled,2025-05-19 11:01:51,2025-05-19 11:49:23.400
798,110,116,2025-10-25 23:36:01,"Shivajinagar, Pune","Hinjewadi, Pune",4.94,Completed,2025-10-26 14:10:01,2025-10-26 14:20:01.000
799,204,118,2025-10-15 03:45:41,"Connaught Place, Delhi","Vasant Kunj, Delhi",10.12,Cancelled,2025-10-16 02:31:41,2025-10-16 02:51:55.400
800,448,237,2025-11-17 14:58:39,"Kukatpally, Hyderabad","Gachibowli, Hyderabad",15.25,Completed,2025-11-18 03:54:39,2025-11-18 04:25:09.000
801,13,359,2026-02-05 21:59:18,"Juhu, Mumbai","Andheri, Mumbai",9.21,Cancelled,2026-02-06 11:15:18,2026-02-06 11:33:43.200
802,503,339,2025-04-20 16:12:13,"Andheri, Mumbai","Dadar, Mumbai",23.28,Completed,2025-04-20 20:08:13,2025-04-20 20:54:46.600
803,564,164,2025-11-08 05:45:47,"Shivajinagar, Pune","Hadapsar, Pune",13.51,Completed,2025-11-09 00:05:47,2025-11-09 00:32:48.200
804,105,126,2025-03-31 13:01:13,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",24.44,Cancelled,2025-03-31 19:40:13,2025-03-31 20:29:05.800
805,485,46,2025-11-08 21:40:52,"Powai, Mumbai","Bandra, Mumbai",12.11,Completed,2025-11-09 07:14:52,2025-11-09 07:39:05.200
806,445,264,2025-04-12 02:34:41,"Gachibowli, Hyderabad","Madhapur, Hyderabad",17.13,Cancelled,2025-04-12 18:05:41,2025-04-12 18:39:56.600
807,472,48,2025-07-13 10:14:26,"Saket, Delhi","Karol Bagh, Delhi",4.18,Completed,2025-07-13 10:18:26,2025-07-13 10:28:26.000
808,35,231,2026-02-06 00:24:40,"MG Road, Bangalore","Yelahanka, Bangalore",20.26,Completed,2026-02-06 11:05:40,2026-02-06 11:46:11.200
809,300,113,2025-12-25 02:28:01,"Colaba, Mumbai","Andheri, Mumbai",19.72,Completed,2025-12-25 10:09:01,2025-12-25 10:48:27.400
810,270,296,2025-03-18 23:26:52,"Ghatkopar, Mumbai","Andheri, Mumbai",12.25,Completed,2025-03-19 05:01:52,2025-03-19 05:26:22.000
811,328,74,2026-01-24 03:16:29,"Powai, Mumbai","Ghatkopar, Mumbai",10.2,Completed,2026-01-24 11:38:29,2026-01-24 11:58:53.000
812,249,384,2026-02-18 07:42:20,"Karol Bagh, Delhi","Vasant Kunj, Delhi",7.18,Completed,2026-02-19 03:57:20,2026-02-19 04:11:41.600
813,189,173,2025-11-23 05:27:15,"MG Road, Bangalore","Yelahanka, Bangalore",17.99,Completed,2025-11-24 01:36:15,2025-11-24 02:12:13.800
814,423,302,2025-07-23 15:08:57,"Connaught Place, Delhi","Lajpat Nagar, Delhi",19.68,Completed,2025-07-24 04:34:57,2025-07-24 05:14:18.600
815,152,143,2025-08-31 05:21:23,"Whitefield, Bangalore","Koramangala, Bangalore",1.03,Completed,2025-08-31 23:58:23,2025-09-01 00:08:23.000
816,449,13,2025-11-28 01:55:46,"Viman Nagar, Pune","Hinjewadi, Pune",11.99,Completed,2025-11-28 12:07:46,2025-11-28 12:31:44.800
817,487,279,2025-04-27 16:20:50,"Shivajinagar, Pune","Viman Nagar, Pune",19.3,Completed,2025-04-27 21:33:50,2025-04-27 22:12:26.000
818,165,154,2025-06-02 01:46:05,"Madhapur, Hyderabad","Secunderabad, Hyderabad",10.35,Completed,2025-06-02 02:50:05,2025-06-02 03:10:47.000
819,8,73,2025-11-02 05:48:02,"Colaba, Mumbai","Ghatkopar, Mumbai",24.53,Completed,2025-11-02 10:54:02,2025-11-02 11:43:05.600
820,478,290,2025-07-06 07:04:56,"Ghatkopar, Mumbai","Colaba, Mumbai",18.07,Completed,2025-07-07 02:47:56,2025-07-07 03:24:04.400
821,308,276,2025-09-20 05:12:26,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",12.35,Cancelled,2025-09-21 03:40:26,2025-09-21 04:05:08.000
822,165,137,2025-10-10 10:17:58,"MG Road, Bangalore","Indiranagar, Bangalore",6.69,Cancelled,2025-10-10 12:22:58,2025-10-10 12:36:20.800
823,144,353,2025-04-06 23:04:56,"Whitefield, Bangalore","Yelahanka, Bangalore",11.84,Completed,2025-04-07 16:59:56,2025-04-07 17:23:36.800
824,235,21,2025-05-06 19:30:09,"Vasant Kunj, Delhi","Lajpat Nagar, Delhi",18.61,Completed,2025-05-07 11:39:09,2025-05-07 12:16:22.200
825,93,199,2025-08-14 14:13:47,"Aundh, Pune","Hadapsar, Pune",1.89,Cancelled,2025-08-15 09:55:47,2025-08-15 10:05:47.000
826,425,370,2026-02-12 21:40:54,"Ameerpet, Hyderabad","Secunderabad, Hyderabad",22.52,Completed,2026-02-13 16:12:54,2026-02-13 16:57:56.400
827,40,300,2025-09-03 11:54:33,"Rajouri Garden, Delhi","Lajpat Nagar, Delhi",18.94,Completed,2025-09-03 22:46:33,2025-09-03 23:24:25.800
828,223,17,2025-06-08 07:02:04,"Juhu, Mumbai","Powai, Mumbai",18.76,Completed,2025-06-08 08:41:04,2025-06-08 09:18:35.200
829,414,353,2025-07-30 23:53:45,"Yelahanka, Bangalore","Indiranagar, Bangalore",6.84,Completed,2025-07-31 13:08:45,2025-07-31 13:22:25.800
830,211,43,2025-11-07 10:45:02,"Whitefield, Bangalore","Jayanagar, Bangalore",14.51,Cancelled,2025-11-08 07:29:02,2025-11-08 07:58:03.200
831,114,275,2025-10-07 09:45:14,"Hitech City, Hyderabad","Ameerpet, Hyderabad",16.95,Completed,2025-10-08 05:35:14,2025-10-08 06:09:08.000
832,11,111,2025-05-26 09:41:20,"Shivajinagar, Pune","Hinjewadi, Pune",17.71,Completed,2025-05-27 04:22:20,2025-05-27 04:57:45.200
833,45,35,2025-11-16 11:43:53,"Jayanagar, Bangalore","Indiranagar, Bangalore",18.15,Completed,2025-11-16 17:05:53,2025-11-16 17:42:11.000
834,354,98,2025-07-29 19:56:34,"Vasant Kunj, Delhi","Lajpat Nagar, Delhi",15.29,Completed,2025-07-30 05:45:34,2025-07-30 06:16:08.800
835,509,182,2025-07-01 14:39:07,"Hadapsar, Pune","Shivajinagar, Pune",16.79,Completed,2025-07-02 09:45:07,2025-07-02 10:18:41.800
836,36,147,2025-06-15 18:42:32,"Hinjewadi, Pune","Aundh, Pune",15.99,Completed,2025-06-16 15:50:32,2025-06-16 16:22:30.800
837,200,129,2025-05-11 04:17:13,"Kukatpally, Hyderabad","Banjara Hills, Hyderabad",17.01,Cancelled,2025-05-11 08:01:13,2025-05-11 08:35:14.200
838,209,277,2025-09-10 01:44:43,"Ghatkopar, Mumbai","Powai, Mumbai",3.99,Completed,2025-09-10 16:54:43,2025-09-10 17:04:43.000
839,286,14,2025-06-07 04:05:39,"Ghatkopar, Mumbai","Bandra, Mumbai",10.39,Completed,2025-06-07 22:56:39,2025-06-07 23:17:25.800
840,207,333,2025-10-26 09:39:52,"Kukatpally, Hyderabad","Hitech City, Hyderabad",23.32,Completed,2025-10-26 21:48:52,2025-10-26 22:35:30.400
841,546,330,2025-05-20 21:39:20,"Viman Nagar, Pune","Koregaon Park, Pune",4.86,Completed,2025-05-21 04:37:20,2025-05-21 04:47:20.000
842,432,273,2025-06-14 02:17:47,"Vasant Kunj, Delhi","Karol Bagh, Delhi",10.88,Completed,2025-06-14 07:30:47,2025-06-14 07:52:32.600
843,266,133,2025-05-27 12:55:08,"MG Road, Bangalore","Indiranagar, Bangalore",13.07,Completed,2025-05-28 00:14:08,2025-05-28 00:40:16.400
844,524,287,2025-03-16 10:48:46,"Koregaon Park, Pune","Hadapsar, Pune",5.46,Completed,2025-03-16 12:03:46,2025-03-16 12:14:41.200
845,472,231,2025-07-15 12:40:38,"Colaba, Mumbai","Powai, Mumbai",21.03,Completed,2025-07-15 19:01:38,2025-07-15 19:43:41.600
846,46,342,2025-11-06 11:49:27,"Colaba, Mumbai","Bandra, Mumbai",16.63,Completed,2025-11-06 22:46:27,2025-11-06 23:19:42.600
847,347,254,2025-12-16 04:32:23,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",19.84,Completed,2025-12-17 03:13:23,2025-12-17 03:53:03.800
848,115,84,2025-10-21 23:24:11,"Kalyani Nagar, Pune","Shivajinagar, Pune",13.14,Completed,2025-10-22 05:05:11,2025-10-22 05:31:27.800
849,50,133,2025-08-10 12:07:43,"Secunderabad, Hyderabad","Madhapur, Hyderabad",20.0,Completed,2025-08-10 18:48:43,2025-08-10 19:28:43.000
850,518,226,2026-02-25 17:53:39,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",16.31,Completed,2026-02-26 09:50:39,2026-02-26 10:23:16.200
851,508,31,2026-01-22 01:14:44,"Andheri, Mumbai","Bandra, Mumbai",5.61,Completed,2026-01-22 07:29:44,2026-01-22 07:40:57.200
852,40,287,2026-02-12 04:58:16,"Powai, Mumbai","Andheri, Mumbai",23.88,Cancelled,2026-02-13 02:05:16,2026-02-13 02:53:01.600
853,129,112,2026-01-12 20:19:16,"Indiranagar, Bangalore","Jayanagar, Bangalore",17.17,Completed,2026-01-12 20:46:16,2026-01-12 21:20:36.400
854,26,298,2025-03-29 16:09:55,"Andheri, Mumbai","Ghatkopar, Mumbai",1.55,Completed,2025-03-29 17:42:55,2025-03-29 17:52:55.000
855,579,128,2025-06-20 10:53:45,"Hinjewadi, Pune","Viman Nagar, Pune",10.81,Completed,2025-06-20 23:59:45,2025-06-21 00:21:22.200
856,488,293,2025-09-24 06:42:45,"Juhu, Mumbai","Bandra, Mumbai",20.03,Cancelled,2025-09-24 19:03:45,2025-09-24 19:43:48.600
